SESSION_ID,MATRIX_ID,ROW_ID,REMAININGAVAILABLEMARGIN
20181003,2,168544,419
20181003,2,168546,943
20181003,2,168548,416
20181003,2,168579,344
20181003,2,168599,543
20181003,2,168609,973
20181003,2,168616,943
20181003,2,168807,331
20181003,2,168817,255
20181003,2,168971,255
20181003,2,169013,434
20181003,2,169033,447
20181003,2,169062,255
20181003,2,169075,543
20181003,2,169107,291
20181003,2,169132,459
20181003,2,169165,358
20181003,2,169218,788
20181003,2,169227,323
20181003,2,169250,317
20181003,2,169268,416
20181003,2,169291,255
20181003,2,169300,419
20181003,2,169310,447
20181003,2,169330,344
20181003,2,169373,943
20181003,2,169399,255
20181003,2,169467,344
20181003,2,169532,969
20181003,2,169533,374
20181003,2,169587,432
20181003,2,169599,788
20181003,2,169601,788
20181003,2,169663,858
20181003,2,169813,788
20181003,2,169837,323
20181003,2,169843,255
20181003,2,169853,969
20181003,2,169860,255
20181003,2,169888,331
20181003,2,169999,419
20181003,2,170204,358
20181003,2,170248,409
20181003,2,170254,447
20181003,2,170263,543
20181003,2,170287,969
20181003,2,170342,969
20181003,2,170368,255
20181003,2,170406,788
20181003,2,170444,416
20181003,2,170489,980
20181003,2,170540,344
20181003,2,170558,344
20181003,2,170603,943
20181003,2,170727,374
20181003,2,170798,416
20181003,2,170910,943
20181003,2,170946,440
20181003,3,79876,259
20181003,3,79998,892
20181003,3,80114,447
20181003,3,80156,421
20181003,3,80165,423
20181003,3,80203,361
20181003,3,80219,419
20181003,3,80313,979
20181003,3,80333,892
20181003,3,80425,423
20181003,3,80444,942
20181003,3,80687,423
20181003,3,80780,421
20181003,3,80801,447
20181003,3,80846,554
20181003,3,80882,419
20181003,3,80914,419
20181003,3,80925,973
20181003,3,81064,543
20181003,3,81075,942
20181003,3,81183,259
20181003,3,81197,893
20181003,3,81220,543
20181003,3,81269,361
20181003,3,81303,398
20181003,3,81320,419
20181003,3,81375,428
20181003,3,81379,892
20181003,3,81465,432
20181003,3,81488,979
20181003,3,81520,381
20181003,3,81545,893
20181003,3,81617,361
20181003,3,81724,361
20181003,3,81785,893
20181003,3,81873,892
20181003,3,81878,892
20181003,3,81962,893
20181003,3,81984,543
20181003,3,82020,892
20181003,3,82104,423
20181003,3,82132,426
20181003,3,82152,979
20181003,3,82166,892
20181003,3,82278,437
20181003,3,82293,437
20181003,3,82321,421
20181003,3,82373,409
20181003,3,82451,433
20181003,3,82558,447
20181003,3,82559,419
20181003,3,82587,361
20181003,3,82598,419
20181003,3,82599,979
20181003,3,82630,892
20181003,3,82642,979
20181003,3,82840,543
20181003,3,82892,892
20181003,3,82933,447
20181003,3,82984,543
20181003,3,82994,423
20181003,3,83054,893
20181003,3,83063,423
20181003,3,83103,979
20181003,3,83111,893
20181003,3,83125,323
20181003,3,83193,318
20181003,3,83201,893
20181003,3,83243,893
20181003,3,83345,893
20181003,3,83375,421
20181003,3,83444,942
20181003,3,83453,942
20181003,3,83557,428
20181003,3,83745,892
20181003,3,83841,423
20181003,3,83884,893
20181003,3,83927,979
20181003,3,83995,893
20181003,3,84022,421
20181003,3,84031,259
20181003,3,84037,259
20181003,3,84052,362
20181003,3,84057,259
20181003,3,84064,419
20181003,3,84146,421
20181003,3,84178,892
20181003,3,84188,423
20181003,3,84288,892
20181003,3,84318,979
20181003,3,84327,892
20181003,3,84331,892
20181003,3,84344,331
20181003,3,84412,409
20181003,3,84430,259
20181003,3,84486,893
20181003,3,84491,893
20181003,3,84510,419
20181003,3,84532,979
20181003,3,84602,259
20181003,3,84605,942
20181003,3,84708,419
20181003,3,84765,361
20181003,3,84809,942
20181003,3,84876,318
20181003,3,84895,892
20181003,3,84911,423
20181003,3,85046,942
20181003,3,85098,893
20181003,3,85102,409
20181003,3,85220,979
20181003,3,85347,942
20181003,3,85359,398
20181003,3,85442,447
20181003,3,85660,979
20181003,3,85680,850
20181003,3,85736,403
20181003,3,85813,318
20181003,3,85851,421
20181003,3,85977,419
20181003,3,85980,5500
20181003,3,86016,361
20181003,3,86063,259
20181003,3,86069,870
20181003,3,86117,318
20181003,3,86224,361
20181003,3,86237,543
20181003,3,86250,435
20181003,3,86313,259
20181003,3,86321,423
20181003,3,86353,850
20181003,3,86368,426
20181003,3,86429,323
20181003,3,86435,419
20181003,3,86441,942
20181003,3,86451,423
20181003,3,86452,318
20181003,3,86472,893
20181003,3,86558,326
20181003,3,86569,1144
20181003,3,86591,892
20181003,3,86612,893
20181003,3,86622,1226
20181003,3,86636,419
20181003,3,86660,969
20181003,3,86661,423
20181003,3,86707,403
20181003,3,86714,419
20181003,3,86831,423
20181003,3,86840,259
20181003,3,86896,543
20181003,3,86906,421
20181003,3,86911,969
20181003,3,86913,381
20181003,3,86933,942
20181003,3,87001,979
20181003,3,87023,892
20181003,3,87082,447
20181003,3,87096,434
20181003,3,87137,423
20181003,3,87141,979
20181003,3,87148,409
20181003,3,87170,282
20181003,3,87181,543
20181003,3,87310,421
20181003,3,87341,419
20181003,3,87367,1582
20181003,3,87370,900
20181003,3,87379,447
20181003,3,87433,447
20181003,3,87449,259
20181003,3,87596,942
20181003,3,87647,447
20181003,3,87655,893
20181003,3,87695,419
20181003,3,87723,893
20181003,3,87793,942
20181003,3,87869,259
20181003,3,87930,892
20181003,3,87969,942
20181003,3,88035,437
20181003,3,88046,893
20181003,3,88070,259
20181003,3,88075,979
20181003,3,88078,421
20181003,3,88102,893
20181003,3,88129,259
20181003,3,88138,942
20181003,3,88192,870
20181003,3,88227,942
20181003,3,88262,259
20181003,3,88397,704
20181003,3,88453,423
20181003,3,88496,361
20181003,3,88542,259
20181003,3,88549,892
20181003,4,187754,421
20181003,4,187907,979
20181003,4,187943,543
20181003,4,188098,397
20181003,4,188139,421
20181003,4,188234,421
20181003,4,188270,447
20181003,4,188276,940
20181003,4,188296,423
20181003,4,188306,447
20181003,4,188325,322
20181003,4,188454,274
20181003,4,188484,543
20181003,4,188608,361
20181003,4,188618,979
20181003,4,188701,979
20181003,4,188789,894
20181003,4,188804,979
20181003,4,188876,979
20181003,4,188924,421
20181003,4,189007,894
20181003,4,189143,421
20181003,4,189167,894
20181003,4,189207,259
20181003,4,189228,940
20181003,4,189239,426
20181003,4,189299,403
20181003,4,189309,423
20181003,4,189383,940
20181003,4,189458,870
20181003,4,189620,447
20181003,4,189737,894
20181003,4,189784,326
20181003,4,189819,318
20181003,4,189838,925
20181003,4,189871,543
20181003,4,189938,940
20181003,4,190022,893
20181003,4,190070,421
20181003,4,190132,979
20181003,4,190181,419
20181003,4,190228,384
20181003,4,190281,893
20181003,4,190428,421
20181003,4,190429,893
20181003,4,190495,419
20181003,4,190513,543
20181003,4,190550,447
20181003,4,190573,423
20181003,4,190580,439
20181003,4,190621,900
20181003,4,190693,979
20181003,4,190714,433
20181003,4,190729,421
20181003,4,190807,893
20181003,4,190846,5500
20181003,4,190942,423
20181003,4,190991,421
20181003,4,191033,893
20181003,4,191057,259
20181003,4,191167,259
20181003,4,191229,894
20181003,4,191345,428
20181003,4,191362,940
20181003,4,191367,979
20181003,4,191395,419
20181003,4,191416,421
20181003,4,191446,893
20181003,4,191502,398
20181003,4,191618,447
20181003,4,191627,361
20181003,4,191690,893
20181003,4,191723,419
20181003,4,191740,940
20181003,4,191756,259
20181003,4,191759,259
20181003,4,191794,554
20181003,4,191920,259
20181003,4,191937,940
20181003,4,191940,856
20181003,4,192052,893
20181003,4,192075,940
20181003,4,192165,969
20181003,4,192290,929
20181003,4,192342,969
20181003,4,192364,259
20181003,4,192408,419
20181003,4,192447,979
20181003,4,192629,447
20181003,4,192668,419
20181003,4,192685,543
20181003,4,192743,893
20181003,4,192810,940
20181003,4,192844,866
20181003,4,192848,423
20181003,4,192874,894
20181003,4,192934,419
20181003,4,192955,894
20181003,4,192964,893
20181003,4,193112,893
20181003,4,193138,893
20181003,4,193172,423
20181003,4,193180,1452
20181003,4,193197,1465
20181003,4,193214,973
20181003,4,193256,433
20181003,4,193386,818
20181003,4,193390,543
20181003,4,193455,870
20181003,4,193553,423
20181003,4,193569,856
20181003,4,193570,929
20181003,4,193631,447
20181003,4,193633,322
20181003,4,193647,940
20181003,4,193689,318
20181003,4,193703,892
20181003,4,193755,543
20181003,4,193758,543
20181003,4,193784,1056
20181003,4,193827,259
20181003,4,193916,893
20181003,4,193942,979
20181003,4,193975,973
20181003,4,193984,423
20181003,4,193991,543
20181003,4,194007,361
20181003,4,194021,543
20181003,4,194040,419
20181003,4,194095,447
20181003,4,194107,421
20181003,4,194115,1117
20181003,4,194291,259
20181003,4,194335,940
20181003,4,194365,979
20181003,4,194508,940
20181003,4,194520,866
20181003,4,194614,421
20181003,4,194702,439
20181003,4,194712,419
20181003,4,194771,326
20181003,4,194772,893
20181003,4,194793,259
20181003,4,194815,979
20181003,4,194866,259
20181003,4,194883,421
20181003,4,194909,361
20181003,4,194956,432
20181003,4,194965,318
20181003,4,194972,423
20181003,4,194977,925
20181003,4,195055,940
20181003,4,195090,423
20181003,4,195149,940
20181003,4,195168,940
20181003,4,195221,361
20181003,4,195285,979
20181003,4,195298,979
20181003,4,195300,421
20181003,4,195396,439
20181003,4,195412,421
20181003,4,195501,428
20181003,4,195517,894
20181003,4,195556,979
20181003,4,195559,419
20181003,4,195599,361
20181003,4,195623,361
20181003,4,195692,979
20181003,4,195751,1070
20181003,4,195760,447
20181003,4,195778,423
20181003,4,195783,893
20181003,4,195801,893
20181003,4,195824,893
20181003,4,195859,322
20181003,4,195890,361
20181003,4,195894,893
20181003,4,195901,423
20181003,4,196020,423
20181003,4,196049,361
20181003,4,196197,259
20181003,4,196271,423
20181003,4,196298,979
20181003,4,196309,850
20181003,4,196317,419
20181003,4,196350,979
20181003,4,196380,419
20181004,1,70957,896
20181004,1,71378,266
20181004,1,71589,708
20181004,1,71605,694
20181004,1,71686,694
20181004,1,71757,896
20181004,1,71969,896
20181004,1,72016,708
20181004,1,72026,694
20181004,1,72081,896
20181004,1,72125,708
20181004,1,72128,385
20181004,1,72146,896
20181004,1,72161,896
20181004,1,72175,708
20181004,1,72389,896
20181004,1,72437,896
20181004,1,72533,266
20181004,1,72540,270
20181004,1,72596,270
20181004,1,72628,5000
20181004,1,72724,896
20181004,1,72756,896
20181004,1,72758,1422
20181004,1,72882,266
20181004,1,72957,256
20181004,1,73017,694
20181004,1,73029,694
20181004,1,73138,708
20181004,1,73150,687
20181004,1,73291,708
20181004,1,73491,266
20181004,1,73536,251
20181004,1,73585,1091
20181004,1,73639,708
20181004,1,73967,708
20181004,1,74044,251
20181004,1,74174,266
20181004,1,74228,576
20181004,1,74574,270
20181004,1,74662,694
20181004,1,74676,266
20181004,1,74706,708
20181004,1,74765,266
20181004,1,74975,632
20181004,1,74997,266
20181004,1,75090,266
20181004,1,75128,619
20181004,1,75151,251
20181004,1,75227,251
20181004,1,75705,896
20181004,1,75720,266
20181004,1,75721,554
20181004,1,75753,708
20181004,1,75766,628
20181004,1,75988,694
20181004,1,76006,871
20181004,1,76077,708
20181004,1,76227,696
20181004,1,76240,694
20181004,1,76275,251
20181004,1,76345,708
20181004,1,76460,251
20181004,1,76547,270
20181004,1,76658,694
20181004,1,76782,708
20181004,1,76784,896
20181004,1,76789,943
20181004,1,76819,270
20181004,1,76843,702
20181004,1,77025,1160
20181004,1,77286,5500
20181004,1,77309,696
20181004,1,77316,694
20181004,1,77341,896
20181004,1,77428,597
20181004,1,77429,694
20181004,1,77447,266
20181004,1,77476,896
20181004,1,77478,1338
20181004,1,77493,708
20181004,1,77504,689
20181004,1,77508,270
20181004,1,77525,708
20181004,1,77581,478
20181004,1,77657,896
20181004,1,77738,270
20181004,1,77770,708
20181004,1,77784,270
20181004,1,77790,836
20181004,1,77968,266
20181004,1,78298,708
20181004,1,78341,708
20181004,1,78476,478
20181004,2,63153,266
20181004,2,63171,1016
20181004,2,63180,898
20181004,2,63218,271
20181004,2,63263,898
20181004,2,63323,271
20181004,2,63435,271
20181004,2,63437,271
20181004,2,63550,271
20181004,2,63551,898
20181004,2,63570,266
20181004,2,63791,690
20181004,2,63808,271
20181004,2,63869,708
20181004,2,63897,708
20181004,2,63928,708
20181004,2,63937,708
20181004,2,64090,696
20181004,2,64111,565
20181004,2,64329,645
20181004,2,64394,696
20181004,2,64491,690
20181004,2,64494,555
20181004,2,64837,690
20181004,2,64990,645
20181004,2,65021,271
20181004,2,65045,708
20181004,2,65048,690
20181004,2,65371,1253
20181004,2,65393,271
20181004,2,65658,708
20181004,2,65744,251
20181004,2,65812,708
20181004,2,65893,266
20181004,2,65919,708
20181004,2,65929,690
20181004,2,65986,814
20181004,2,66048,266
20181004,2,66160,898
20181004,2,66295,266
20181004,2,66567,898
20181004,2,66627,898
20181004,2,66684,646
20181004,2,66732,271
20181004,2,66733,690
20181004,2,66791,690
20181004,2,66922,271
20181004,2,66970,271
20181004,2,67050,898
20181004,2,67074,898
20181004,2,67176,266
20181004,2,67196,266
20181004,2,67393,439
20181004,2,67420,708
20181004,2,67623,271
20181004,2,67755,708
20181004,2,67850,690
20181004,2,67869,696
20181004,2,67878,708
20181004,2,67945,266
20181004,2,67966,1278
20181004,2,68003,702
20181004,2,68021,1267
20181004,2,68023,690
20181004,2,68061,690
20181004,2,68109,708
20181004,2,68307,690
20181004,2,68474,5000
20181004,2,68492,690
20181004,2,68506,266
20181004,2,68508,690
20181004,2,68513,5500
20181004,2,68740,266
20181004,2,68760,726
20181004,2,69138,898
20181004,2,69435,898
20181004,2,69448,1311
20181004,2,69453,720
20181004,2,69523,266
20181004,2,69588,898
20181004,2,69631,266
20181004,2,69646,898
20181004,2,69714,1391
20181004,2,69747,898
20181004,2,69763,894
20181004,2,69863,708
20181004,2,69987,898
20181004,2,70058,266
20181004,2,70125,898
20181004,2,70253,708
20181004,2,70327,266
20181004,2,70336,898
20181004,2,70389,1275
20181004,2,70426,266
20181004,2,70505,554
20181004,2,70602,708
20181004,2,70611,452
20181004,2,70623,266
20181004,2,70707,702
20181004,2,70790,270
20181004,2,70851,1559
20181004,2,70871,690
20181004,3,23714,608
20181004,3,23749,271
20181004,3,23788,271
20181004,3,23972,895
20181004,3,23988,895
20181004,3,24043,271
20181004,3,24051,708
20181004,3,24084,608
20181004,3,24249,1347
20181004,3,24281,708
20181004,3,24439,5500
20181004,3,24619,517
20181004,3,24625,271
20181004,3,24725,645
20181004,3,24733,428
20181004,3,24938,1210
20181004,3,24959,608
20181004,3,25261,271
20181004,3,25356,895
20181004,3,25446,266
20181004,3,25685,708
20181004,3,25757,271
20181004,3,25813,608
20181004,3,25954,895
20181004,3,25976,696
20181004,3,25984,895
20181004,3,26089,271
20181004,3,26091,708
20181004,3,26185,895
20181004,3,26217,920
20181004,3,26294,895
20181004,3,26315,708
20181004,3,26357,1419
20181004,3,26420,895
20181004,3,26493,270
20181004,3,26506,266
20181004,3,26798,266
20181004,3,26861,608
20181004,3,26914,895
20181004,3,27029,895
20181004,3,27050,555
20181004,3,27093,271
20181004,3,27156,271
20181004,3,27192,271
20181004,3,27288,271
20181004,3,27297,1208
20181004,3,27372,266
20181004,3,27376,645
20181004,3,27471,895
20181004,3,27481,266
20181004,3,27515,895
20181004,3,27559,696
20181004,3,27669,708
20181004,3,27766,1506
20181004,3,27847,629
20181004,3,27861,895
20181004,3,28043,708
20181004,3,28332,608
20181004,3,28375,608
20181004,3,28431,708
20181004,3,28435,608
20181004,3,28517,267
20181004,3,28521,608
20181004,3,28581,1169
20181004,3,28602,1418
20181004,3,28630,270
20181004,3,28748,608
20181004,3,28799,708
20181004,3,28910,685
20181004,3,28978,702
20181004,3,29020,708
20181004,3,29029,608
20181004,3,29226,895
20181004,3,29229,271
20181004,3,29336,708
20181004,3,29349,608
20181004,3,29368,266
20181004,3,29384,608
20181004,3,29494,456
20181004,3,29536,575
20181004,3,29542,708
20181004,3,29587,799
20181004,3,29653,608
20181004,3,29966,895
20181004,3,30140,270
20181004,3,30349,1124
20181004,3,30351,608
20181004,3,30469,608
20181004,3,30489,608
20181004,3,30798,708
20181004,3,30932,708
20181004,3,31061,895
20181004,3,31167,608
20181004,3,31173,681
20181004,3,31241,266
20181004,3,31294,708
20181004,3,31307,271
20181004,4,185750,599
20181004,4,185885,1260
20181004,4,185955,266
20181004,4,186234,696
20181004,4,186541,251
20181004,4,186569,689
20181004,4,186664,1068
20181004,4,186784,689
20181004,4,186797,266
20181004,4,186836,708
20181004,4,187238,252
20181004,4,187348,689
20181004,4,187371,1238
20181004,4,187407,1341
20181004,4,187430,708
20181004,4,187464,467
20181004,4,187490,986
20181004,4,187491,696
20181004,4,187675,270
20181004,4,187744,1495
20181004,4,187751,270
20181004,4,187772,542
20181004,4,187915,5500
20181004,4,188008,266
20181004,4,188026,251
20181004,4,188081,702
20181004,4,188086,266
20181004,4,188106,708
20181004,4,188209,554
20181004,4,188277,708
20181004,4,188507,772
20181004,4,188593,251
20181004,4,188611,266
20181004,4,188891,695
20181004,4,189002,266
20181004,4,189013,251
20181004,4,189080,266
20181004,4,189324,252
20181004,4,189423,266
20181004,4,189562,689
20181004,4,189679,689
20181004,4,189813,708
20181004,4,189977,1079
20181004,4,190046,660
20181004,4,190058,689
20181004,4,190290,266
20181004,4,190441,708
20181004,4,190607,1273
20181004,4,190640,251
20181004,4,191025,2331
20181004,4,191088,689
20181004,4,191287,266
20181004,4,191289,266
20181004,4,191344,270
20181004,4,191374,270
20181004,4,191534,270
20181004,4,191544,708
20181004,4,191599,1283
20181004,4,191618,689
20181004,4,191673,536
20181004,4,191725,689
20181004,4,191782,708
20181004,4,191806,693
20181004,4,191855,270
20181004,4,191938,266
20181004,4,191939,708
20181004,4,192133,708
20181004,4,192175,252
20181004,4,192182,708
20181004,4,192408,708
20181004,4,192428,1462
20181004,4,192756,708
20181004,4,192828,266
20181004,4,192954,689
20181004,4,192978,251
20181004,4,193041,708
20181004,4,193094,708
20181004,4,193208,689
20181004,4,193249,689
